position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
616,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",ZzB5XZkccNo,2021-03-08T23:22:16Z,"2021-03-08 23:22:16","Giorgia's Family Says Yes","Giorgia suffered from seizures related to focal epilepsy and turned to Seattle Children's for minimally-invasive laser ablation surgery. From that point on, she has been seizure free -- and can now swim, ride horses and enjoy all the activities of her busy life. Learn more at: https://www.seattlechildrens.org/clinics/neurosciences/services/epilepsy-program/? Music: Storytelling Piano and Perfect Vision by Immersive Music Courtesy of Premium Beat","focal epilepsy,seizure,laser ablation,surgery,patient ambassador,Seattle Children's,neuroscience",29,"Nonprofits & Activism",Health,PT2M57S,177,2d,hd,false,,en,https://i.ytimg.com/vi/ZzB5XZkccNo/maxresdefault.jpg,,,,,1020,17,,0,0
617,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",WeHxsZkmF-U,2021-03-02T02:25:56Z,"2021-03-02 02:25:56","Catch Your Breath","This video will teach students about the respiratory system and how smoking and COVID-19 can impact respiratory health: 0:00 Introduction 1:17 The Respiratory System 4:42 The Lungs 10:02 COVID-19 12:00 Healthy Habits You can view the worksheet here: http://www.adventurelab.org/media/16752/catch-your-breath-worksheet.pdf For more information, please contact: scienceeducation@seattlechildrens.org or visit: seattlechildrens.org/scienceeducation Thanks to the following for providing 3D/video content that was used with their permission: Lung Foundation Australia: lungfoundation.com.au BioDigital: biodigital.com Helix Animation: helixanimation.com BioRender: biorender.com Music: All Parts Equal by Airae An Animated Life by Imprismed Wings by David Celeste Brings Back the Feeling (Instrumental Version) by Daniel Gunnarsson All tracks courtesy of Epidemic Sound This video was brought to you by the Science Education Department at Seattle Children's.","Respiratory system,Lungs,COVID-19,Coronavirus,Seattle Children's,Seattle Children's Science Education Department",29,"Nonprofits & Activism","Health,Knowledge",PT13M27S,807,2d,hd,true,,en,https://i.ytimg.com/vi/WeHxsZkmF-U/maxresdefault.jpg,,,,,199,7,,0,0
618,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",BTLwzZ48wRs,2021-02-27T01:11:05Z,"2021-02-27 01:11:05","Through It All (Malachi)","At eight weeks old, Malachi had already had two critical surgeries, and needed another—on his heart. Fortunately, the expert surgical team at Seattle Children’s Heart Center was by his side. With those surgeries behind him, his best is yet to come. For kids with the most complex surgical cases, it’s not about beating the odds. It’s about changing them. Find your hope at: https://www.seattlechildrens.org","Aortic valve disease,Seattle Children's,Atrial septal defect,Unbalanced atrioventricular septal defects,Coarctation of the aorta,Congenital mitral valve anomalies,double outlet right ventricle repair,double outlet right ventricle treatment,right ventricle heart failure,Double-inlet left ventricle,Heterotaxy,hypoplastic heart syndrome",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/BTLwzZ48wRs/maxresdefault.jpg,,,,,234,0,,0,0
619,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",v1jBJuVHyU0,2021-02-11T01:27:22Z,"2021-02-11 01:27:22","The State of Autism in 2021 – Advocating for Supports and Services in Washington State","A call to action! 2020 was a tough year: Kids lost access to vital therapies; online learning mostly left behind students with disabilities; and the state floated cuts to long-term supports that would affect job coaching, residential support, respite and more for youths and adults with disabilities and their families. Individuals with autism and intellectual and developmental disabilities were left isolated, frustrated, and cut off from meaningful life activities. So what’s ahead for 2021 and the state legislature? You can make a difference! How to get involved to influence what happens next. Learn more at: https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/development/autism-200-series/","autism,Washington state,seattle children's,autism support",29,"Nonprofits & Activism","Health,Society",PT1H32M33S,1953,2d,hd,false,,en,https://i.ytimg.com/vi/v1jBJuVHyU0/maxresdefault.jpg,,,,,1930,14,,0,0
620,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",iPTUsaRZplI,2021-02-11T01:26:46Z,"2021-02-11 01:26:46","Naturalistic Developmental Behavioral Interventions for Autism Spectrum Disorder","Recorded on April 16, 2020 Applied Behavior Analysis (ABA) is an evidence-based treatment for children with autism spectrum disorder (ASD) with several decades of scientific support. Over time, ABA has been implemented in different ways, including newer methods using naturalistic and developmentally based interventions, which have emerged as effective strategies for teaching skills to young children with ASD. This presentation will describe core principles of these Naturalistic Developmental Behavioral Interventions and will compare and contrast different treatment models that fall under this umbrella term, such as Pivotal Response Teaching (PRT) and the Early Start Denver Model (EDSM). Learn more at: https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/development/autism-200-series/","Children,Applied Behavior Analysis,ABA,Evidence-Based,Treatment,Autism,ASD,Autism Spectrum Disorder,Naturalistic,Developmental,Intervention,Effective,Naturalistic Developmental Behavioral Interventions,Pivotal Response Teaching,PRT,Early Start
Denver Model,EDSM,Science,Models,Seattle Children's",29,"Nonprofits & Activism","Health,Knowledge",PT1H30M34S,1834,2d,hd,false,,en,https://i.ytimg.com/vi/iPTUsaRZplI/maxresdefault.jpg,,,,,25723,278,,0,0
621,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",wXMZ6zKEMQo,2021-02-02T18:03:19Z,"2021-02-02 18:03:19","Families Say Thank You to Russell Wilson","This year, Russell Wilson was nominated for the Walter Payton NFL Man of the Year Award, and at Seattle Children’s we wanted to say congratulations and share how much Russell means to us.","Russell Wilson,Seahawks,Man of the Year,Seattle Children's,Walter Payton",29,"Nonprofits & Activism",Sport,PT2M11S,131,2d,hd,false,,en,https://i.ytimg.com/vi/wXMZ6zKEMQo/maxresdefault.jpg,,,,,3035,83,,0,0
622,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",9PFq8_fJjs8,2021-01-30T00:26:35Z,"2021-01-30 00:26:35","What is Parent Behavior Management Training?","Parent Behavior Management Training (PBMT) is the evidence-based therapy approach to help children with disruptive behaviors or ADHD. In this video we talk about why PBMT tends to help with behavior more than individual counseling, and what parents should expect when taking part in PBMT. For more information on ADHD, visit https://www.seattlechildrens.org/conditions/adhd/","parent behavior,parent behavior management training,Seattle Children's,Erin Gonzalez,ADHD,disruptive behavior,PBMT",29,"Nonprofits & Activism","Health,Knowledge",PT6M1S,361,2d,hd,false,,en,https://i.ytimg.com/vi/9PFq8_fJjs8/maxresdefault.jpg,,,,,15262,210,,0,0
623,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",tvvtRzlwfCc,2021-01-29T03:05:37Z,"2021-01-29 03:05:37","Selective Mutism for SLPs","This presentation is designed for speech language pathologists (SLPs) and other professionals working with children and tweens with selective mutism. Seattle Children’s Hospital speech-language pathologist Brenda Ray provides background information and highlights therapy techniques to problem-solve common obstacles that SLPs face when working with kids and tweens with selective mutism. For more information on selective mutism and services available at Seattle Children’s Hospital please visit https://www.seattlechildrens.org/clinics/speech-and-language/patient-family-resources/","speech language pathologist,Seattle Children's,selective mutism,Brenda Ray,kids with selective mutism",29,"Nonprofits & Activism","Health,Knowledge",PT53M12S,3192,2d,hd,false,,en,https://i.ytimg.com/vi/tvvtRzlwfCc/maxresdefault.jpg,,,,,7834,153,,0,0
624,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",5ALIXwjRZ6E,2021-01-29T03:03:19Z,"2021-01-29 03:03:19","AAC Assessment Strategies: Probing AAC in the Context of Speech Language Evaluations and Therapy","This presentation is designed for speech language pathologists (SLPs) and other professionals to ask the question “when should I consider augmentative and alternative communication (AAC) for this child?” This applies to children with communication delays or disorders who may not be able to communicate effectively using speech or may not be making significant progress despite consistent participation in speech therapy. Seattle Children’s Hospital speech-language pathologist Marci Revelli offers a way to integrate some AAC dynamic assessment strategies into evaluation or therapy sessions including the use of both low technology and high technology tools. This video is specific to children who can use their hands. More information and resources are available at: https://www.seattlechildrens.org/clinics/speech-and-language/patient-family-resources/","augmentative and alternative communication,AAC,Seattle Children's,speech language pathologist,children with communication delays,communication disorders,Marci Revelli",29,"Nonprofits & Activism","Health,Knowledge",PT37M57S,2277,2d,hd,false,,en,https://i.ytimg.com/vi/5ALIXwjRZ6E/maxresdefault.jpg,,,,,3079,37,,0,0
625,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",bwg1c1g1Bd0,2021-01-29T02:59:44Z,"2021-01-29 02:59:44","Speech Therapy for Cleft Related Speech Disorders","This presentation is designed for SLP and other professionals working with children with cleft related speech disorders. In this video, Seattle Children’s Hospital SLP, Kaylee Paulsgrove, highlights speech therapy techniques used to eliminate velopharyngeal mislearning errors. For more information on Craniofacial conditions and/or velopharyngeal dysfunction please visit: https://www.seattlechildrens.org/clinics/craniofacial/ or https://www.seattlechildrens.org/conditions/vpd/","cleft speech disorders,Seattle Children's,speech pathologist,speech therapy techniques,velopharyngeal mislearning errors,Kaylee Paulsgrove",29,"Nonprofits & Activism","Health,Knowledge",PT54M53S,3293,2d,hd,false,,en,https://i.ytimg.com/vi/bwg1c1g1Bd0/maxresdefault.jpg,,,,,15968,262,,0,0
626,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",9B5Bg2C6Efc,2021-01-29T02:57:18Z,"2021-01-29 02:57:18","Overcoming Roadblocks in Stuttering Therapy","This presentation is designed for speech language pathologists (SLPs) and other professionals working with children and teens who stutter. Seattle Children’s Hospital speech-language pathologist Elyse Lambeth highlights stuttering therapy techniques to problem-solve common obstacles that SLPs face when working with kids and teens who stutter. For more information on fluency disorders and stuttering services at Seattle Children’s Hospital please visit https://www.seattlechildrens.org/clinics/speech-and-language/patient-family-resources/.","stuttering,Seattle Children's,speech language pathologist,children who stutter,teens who stutter,fluency disorders,Elyse Lambeth",29,"Nonprofits & Activism","Health,Knowledge",PT58M28S,3508,2d,hd,false,,en,https://i.ytimg.com/vi/9B5Bg2C6Efc/maxresdefault.jpg,,,,,1064,22,,0,0
627,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",QCFshalVCbo,2021-01-21T16:50:46Z,"2021-01-21 16:50:46","A Panel Discussion: Multicultural Perspectives on Autism Spectrum Disorder","Most people know a person who has Autism Spectrum Disorder (ASD), regardless of culture, ethnicity or religion. ASD is viewed differently across cultures and different cultures present with various strengths and challenges within their communities. This presentation will focus on three different cultural groups that are represented in the state of Washington: Somali, Vietnamese and Latinx communities. Learn more at: https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/development/autism-200-series/","autism,kids with autism,ASD,Seattle Children's",29,"Nonprofits & Activism","Health,Society",PT1H39M19S,2359,2d,hd,false,,en,https://i.ytimg.com/vi/QCFshalVCbo/maxresdefault.jpg,,,,,1816,20,,0,0
628,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",5k6FvKTPV24,2021-01-21T03:22:11Z,"2021-01-21 03:22:11","Crisis Supports and Autistic Individuals Without Intellectual Impairment","When faced with a crisis, where do autistic individuals turn for support, treatment, services and stabilization? Many autistics who have complex mental health needs are not being served well by the current systems. This session will take a closer look at mental health services – what is available; what are the challenges, gaps and barriers; and what should be done to provide prevention and intervention services to autistics experiencing a mental health crisis. Panelists will address the needs of autistics who do not meet eligibility requirements for Developmental Disabilities Administration (DDA). Learn more at: https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/development/autism-200-series/","autism,Seattle Children's,kids with autism,support for kids with autism",29,"Nonprofits & Activism","Health,Society",PT1H34M9S,2049,2d,hd,false,,en,https://i.ytimg.com/vi/5k6FvKTPV24/maxresdefault.jpg,,,,,4190,73,,0,0
629,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",oM4RoeOJF_s,2021-01-19T18:32:51Z,"2021-01-19 18:32:51","Emerson's Family Says Yes","In 2011, 3-year-old Emerson was diagnosed with high-risk neuroblastoma, one of the most deadly cancers. Emerson underwent chemotherapy, surgery, radiation, a stem cell transplant and immunotherapy before she was cancer-free. Now a teenager, she has no evidence of disease. However, there is plenty of evidence of the toxic treatment she withstood. Today, her lung capacity is 70%, she wears hearing aids and her beautiful curly hair has remained thin since her treatment. Even though Emerson’s cancer will always be a part of her life, it definitely doesn’t define her. When you say yes to Seattle Children’s, you're helping to accelerate new treatments, so the next generation of kids won't have to suffer the harsh side effects Emerson experienced. Learn more at: https://www.seattlechildrens.org/giving/it-starts-with-yes/patient-ambassadors/emerson/ Music: Sorrow and Hope by Adieu Adieu Courtesy of Premiumbeat.com","childhood cancer,high-risk neuroblastoma,neuroblastoma,kids and cancer,Seattle Children's",29,"Nonprofits & Activism","Health,Society",PT2M55S,175,2d,hd,false,,en,https://i.ytimg.com/vi/oM4RoeOJF_s/maxresdefault.jpg,,,,,707,15,,0,0
630,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",MnlUgq_b6ak,2021-01-15T00:08:23Z,"2021-01-15 00:08:23","CIIT Visiting Scientist Seminar Series 2019-2020 with Dr. Qizhi Tang","Join the Center for Immunity and Immunotherapies (CIIT) for a visiting scientist presentation by Dr. Qizhi Tang on “Antigen specific Treg therapy in organ transplantation and autoimmunity” on Friday, Dec 18. Dr. Qizhi Tang is a professor and director at the UCSF Transplantation Research Lab, Department of Surgery, University of California, San Francisco, California. As part of the CIIT 2019-2020 seminar series, this event is hosted by Dr. Eric Allenspach. Questions? Contact CIIT","CIIT Seminar,CIIT,Immunity,Immunotherapies,presentations,visiting scientist,seminar,Center for Immunity and Immunotherapies",29,"Nonprofits & Activism","Health,Knowledge",PT1H49M5S,2945,2d,hd,false,,en,https://i.ytimg.com/vi/MnlUgq_b6ak/maxresdefault.jpg,,,,,222,1,,0,0
631,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Mys1wVVYGlc,2021-01-14T01:20:34Z,"2021-01-14 01:20:34","Cómo Usar una Bomba de Alimentación Infinity EnteraLite (How to Use Infinity EnteraLiteFeeding Pump)","En este vídeo demostraremos cómo usar una bomba de alimentación Infinity EnteraLite. Follow these step–by-step instructions to learn how to use the Infinity EnteraLite Feeding Pump. Instructions include information on gathering supplies, setting the pump, troubleshooting and taking care of your pump. Learn more at: https://www.seattlechildrens.org/clinics/home-care-services/patient-family-resources/ English video: https://www.youtube.com/watch?v=mioZvO4_h7k",,29,"Nonprofits & Activism",Health,PT7M11S,431,2d,hd,false,,en,https://i.ytimg.com/vi/Mys1wVVYGlc/maxresdefault.jpg,,,,,35693,285,,0,0
632,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",BU21nbOoNlg,2021-01-13T02:13:13Z,"2021-01-13 02:13:13","Through It All","Meet Malachi. He had 5 lifesaving surgeries all before he was 8 months old. But he didn’t go it alone. At Seattle Children's, his family had some of the nation’s best specialists by their side. And with those surgeries behind him, and continued care... his best is yet to come. Seattle Children’s nationally recognized care teams provided a better outcome. Learn more at: https://www.seattlechildrens.org","surgery,surgical outcomes,pediatric surgery,pediatric heart surgery,pediatric brain surgery,pediatric neurosurgery,spina bifida,Dr. Jeff Ojemann,Dr. Amy Lee,Malachi,Seattle Children's",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/BU21nbOoNlg/maxresdefault.jpg,,,,,268,2,,0,0
633,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",ev_O40scIh0,2021-01-13T01:18:50Z,"2021-01-13 01:18:50","A Team Approach to Fighting Childhood Cancer","Seattle Children’s Cancer and Blood Disorders Center is taking a comprehensive approach to childhood cancer by providing high-quality clinical care and a broad range of clinical trial opportunities, while conducting basic science to search for better treatments and cures we can one day offer our patients. Learn more at: https://www.seattlechildrens.org/clinics/cancer/ Music: Hi Technologies by Sergei Stern Courtesy of Premium Beat","cancer,leukemia,high risk leukemia,research,cancer research,Cancer and Blood Disorders Center,Seattle Children's,childhood leukemia",29,"Nonprofits & Activism","Health,Knowledge",PT1M47S,107,2d,hd,false,,en,https://i.ytimg.com/vi/ev_O40scIh0/maxresdefault.jpg,,,,,779,4,,0,0
634,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",AoVbHvXfu10,2020-12-21T18:51:25Z,"2020-12-21 18:51:25","Meet Dr. Caitlin Smith - General Surgery","Dr. Smith shares why she chooses to work at Seattle Children's on our general surgery team. Learn more at: https://www.seattlechildrens.org/directory/caitlin-annette-smith/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M41S,101,2d,hd,false,,en,https://i.ytimg.com/vi/AoVbHvXfu10/maxresdefault.jpg,,,,,927,7,,0,0
635,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",6NTtBlBK4uk,2020-12-21T18:51:01Z,"2020-12-21 18:51:01","Meet Dr. Bob Sawin - General Surgery, Oncology, Transplantation","Dr. Sawin shares why he chooses to work at Seattle Children's on our general surgery, oncology, and transplant teams. Learn more at: https://www.seattlechildrens.org/directory/robert-stanford-sawin/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M49S,109,2d,hd,false,,en,,,,,,209,4,,0,0
636,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",rtX52lbEO3Y,2020-12-21T18:50:18Z,"2020-12-21 18:50:18","Meet Dr. Kimberly Riehle - Oncology, Pediatric General & Thoracic Surgery","Dr. Riehle shares why she chooses to work at Seattle Children's on our oncology and pediatric general & thoracic surgery teams. Learn more at:https://www.seattlechildrens.org/directory/kimberly-j-riehle/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M45S,105,2d,hd,false,,en,,,,,,576,2,,0,0
637,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",T4aHHcYDHCU,2020-12-21T18:49:42Z,"2020-12-21 18:49:42","Meet Dr. Patrick Javid - General Surgery, Intestinal Rehabilitation","Dr. Javid shares why he chooses to work at Seattle Children's on our general surgery and intestinal rehabilitation teams. Learn more at: https://www.seattlechildrens.org/directory/patrick-j-javid/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M37S,97,2d,hd,false,,en,https://i.ytimg.com/vi/T4aHHcYDHCU/maxresdefault.jpg,,,,,391,2,,0,0
638,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",JibiR_wtbUs,2020-12-21T18:49:13Z,"2020-12-21 18:49:13","Meet Dr. Ken Gow - Oncology, General Surgery, Vascular Anomalies","Dr. Gow shares why he chooses to work at Seattle Children's on our oncology, general surgery, and vascular anomalies teams.Learn more at: https://www.seattlechildrens.org/directory/kenneth-w-gow/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M30S,90,2d,hd,false,,en,,,,,,374,2,,0,0
639,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",ZmEpKFunXKI,2020-12-21T18:48:44Z,"2020-12-21 18:48:44","Meet Dr. Jeffrey Avansino - General Surgery, Reconstructive Pelvic Medicine","Dr. Avansino shares why he chooses to work at Seattle Children's on our general surgery and reconstructive pelvic medicine teams. Learn more at: https://www.seattlechildrens.org/directory/jeffrey-r-avansino/",,29,"Nonprofits & Activism","Health,Knowledge",PT1M27S,87,2d,hd,false,,en,https://i.ytimg.com/vi/ZmEpKFunXKI/maxresdefault.jpg,,,,,377,0,,0,0
640,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",rWvUFwO79tA,2020-12-18T23:54:12Z,"2020-12-18 23:54:12","Jokes & Songs with Santa & Mrs. Claus","Santa can't visit the hospital in person these days, but he had his elves put together a video to share some music and have Mrs. Claus tell some jokes.",,29,"Nonprofits & Activism","Entertainment,Humour",PT19M38S,1178,2d,hd,false,,en,https://i.ytimg.com/vi/rWvUFwO79tA/maxresdefault.jpg,,,,,1678,10,,0,0
641,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",DkBKbiglYG0,2020-12-01T20:44:43Z,"2020-12-01 20:44:43","Malachi Gets Special Garbage Day Surprise","Like most Tuesdays, Malachi and his family patiently wait for the garbage men to arrive. But on this Tuesday, they had no idea Waste Management had something truly special planned for their biggest fan. Happy Giving Tuesday! Learn more at: https://give.seattlechildrens.org/ Music: Happy With You by Adi Goldstein Courtesy of Music Vine Ltd.","Seattle Children's,spina bifida,Malachi,medically complex child,Giving Tuesday",29,"Nonprofits & Activism",Lifestyle_(sociology),PT1M18S,78,2d,hd,false,,en,https://i.ytimg.com/vi/DkBKbiglYG0/maxresdefault.jpg,,,,,1490,24,,0,0
642,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",zP3vDQHsIj0,2020-11-20T01:41:20Z,"2020-11-20 01:41:20","Malachi Is Unstoppable Thanks to Your Support","In his first few weeks of life, Malachi fought through five critical, lifesaving surgeries. He got the expert care he needed when multiple specialists came together at Seattle children’s—the only nationally ranked, stand-alone pediatric hospital in the Pacific Northwest. Today, he’s thriving. Your donation makes that all possible. Every gift counts when he's counting on you. Give now. Learn more at: https://www.seattlechildrens.org/malachi/ Music: First Light Courtesy of Universal Production Music","Donate,Giving,best children's charity,best charity for kids,Surgical Expertise,Best place for surgery,Heart surgery,Spina Bifida,Seattle Children’s",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/zP3vDQHsIj0/maxresdefault.jpg,,,,,382,5,,0,0
643,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",B36NGM9Fj14,2020-11-20T01:21:56Z,"2020-11-20 01:21:56","Meet Malachi's Extended Family","Seattle Children’s is a big part of Malachi's family. Your donation to the only nationally ranked, stand-alone pediatric hospital in the Pacific Northwest isn’t just helping Malachi live...it’s helping him thrive. Every gift counts when he’s counting on you. Give now. Learn more at: https://www.seattlechildrens.org/malachi/ Music: Creative Trickery by Rory Alexander and Simon Andrew Watkin Courtesy of Tune Arise Music Publishing","Donate,Giving,best children's charity,best charity for kids,Surgical Expertise,Best place for surgery,Heart surgery,Spina Bifida,Seattle Children’s",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/B36NGM9Fj14/maxresdefault.jpg,,,,,762,11,,0,0
644,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",k5pc0fm7-rk,2020-11-18T22:15:21Z,"2020-11-18 22:15:21","Your Donation Helps Malachi Thrive","Your donation to Seattle Children’s—the only nationally ranked stand-alone pediatric hospital in the Pacific Northwest—isn’t just helping Malachi live...it’s helping him thrive. Every gift counts when he’s counting on you. Give now. Learn more at: www.seattlechildrens.org/malachi Music: First Light Courtesy of Universal Production Music","Seattle Children's,Tax deductible donation,donate,kids charity,kids health charity",29,"Nonprofits & Activism",Health,PT16S,16,2d,hd,false,,en,https://i.ytimg.com/vi/k5pc0fm7-rk/maxresdefault.jpg,,,,,504,5,,0,0
645,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",KRn-jLims54,2020-11-18T21:35:43Z,"2020-11-18 21:35:43","Meet Malachi","A curious, happy boy, born with the most severe form of spina bifida, Malachi makes it through big challenges with the medical safety net he needs to live his healthiest, most fulfilling life. Learn more at: https://www.seattlechildrens.org/malachi/ Music: Light of Day by Tobias Voigt Autumn Shade by The Lakes Courtesy of Music Vine Limited","Malachi,It Starts With Yes,spina bifida,myelomeningocele,medically complex child,Seattle Children's,congenital heart defect,hydrocephalus",29,"Nonprofits & Activism",Health,PT3M45S,225,2d,hd,false,,en,https://i.ytimg.com/vi/KRn-jLims54/maxresdefault.jpg,,,,,3705,56,,0,1
646,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",rol6IznGglY,2020-11-12T22:10:28Z,"2020-11-12 22:10:28","Cellebration 2020","Watch Cellebration 2020 to hear directly from researchers and patients on the game changing T-Cell Immunotherapy research happening at Seattle Children's. To learn more about Seattle Children's T-Cell Immunotherapy, visit https://www.seattlechildrens.org/clinics/cancer/research-and-clinical-trials/t-cell-therapy",,29,"Nonprofits & Activism","Health,Knowledge",PT1H13M40S,820,2d,hd,false,,en,https://i.ytimg.com/vi/rol6IznGglY/maxresdefault.jpg,,,,,266,4,,0,0
647,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",wA-9qImV6tA,2020-11-09T19:43:52Z,"2020-11-09 19:43:52","Women In Science","Seattle Children's Research Champions join Drs. Leslie Walker-Harding, Alexis Kaushaunsky and Ghayda Mirzaa for a conversation about what inspires them every day to transform childhood health and change the face of pediatric medicine. Learn more at seattlechildrens.org/researchchampions","Seattle Children's,Seattle Children's Research Institute,Research Champions,women in science",29,"Nonprofits & Activism","Health,Knowledge",PT55M54S,3354,2d,hd,false,,en,,,,,,167,1,,0,0
648,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",ddB4CfMOZFQ,2020-11-03T17:59:53Z,"2020-11-03 17:59:53","Improvement and Innovation Management System","Better every day…faster! We are building the processes, tools, and behaviors that enable all Seattle Children’s team members to solve problems for our patients, families, and each other. For more information, go to https://www.seattlechildrens.org/about/seattle-childrens-improvement-and-innovation-scii/",,29,"Nonprofits & Activism","Health,Knowledge",PT3M29S,209,2d,hd,false,,en,,,,,,420,1,,0,0
649,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",o-_96KYsA50,2020-10-07T22:52:31Z,"2020-10-07 22:52:31","How to Access and Implement ABA Services in Schools","Applied behavior analysis (ABA) is a natural science approach to understanding how behavior interacts with environmental variables. In this scientific discipline, “behavior” means anything done (not just misbehavior), and “environment” includes all types of physical and social events that might change or be changed by an individual’s behavior. ABA is the use of the principles and methods derived from research to bring about meaningful changes in socially important behaviors. ABA has demonstrated effectiveness across a variety of individuals, behaviors and settings. Research supports that ABA is an effective scientific methodology that can be implemented within school settings in numerous capacities. For more Autism 200 classes visit https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/development/autism-200-series/","ABA,ABA Services,Science,Autism,ASD,Spectrum,Behavior,Environment,School,Analysis,Behavioral,BCBA,Early Intervention",29,"Nonprofits & Activism","Health,Knowledge",PT1H23M53S,1433,2d,hd,false,,en,https://i.ytimg.com/vi/o-_96KYsA50/maxresdefault.jpg,,,,,4139,57,,0,0
650,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",XveKYpD_0iU,2020-10-07T22:06:29Z,"2020-10-07 22:06:29","Seattle Children's South Clinic in Federal Way: Meet Radhika","Meet Radhika. When she was just 2 in India her legs were badly burned and she was unable to walk. After traveling 7,500 miles to her new home in Washington, she had a life-saving procedure at Seattle Children's and now sees specialists nearby in Federal Way. Today, Radhika and her shiny new prosthetic have one speed, fast! Luckily, her mom and dad can keep up.","Seattle Children's South Clinic in Federal Way,Seattle Children's Federal Way,Pediatric Surgery,leg prosthetic,pediatric specialty care,Federal Way",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,,,,,,527,7,,0,0
651,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",CB59SzprcSc,2020-10-07T22:05:11Z,"2020-10-07 22:05:11","Seattle Children's North Clinic in Everett: Meet Summer","Before she was born, an ultrasound revealed a hole in her side that let her stomach and intestines move into her chest. A life-changing procedure at birth gave her a chance. Nearby specialty care from Seattle Children's in Everett helped give her a life. Today, summer is a happy, healthy girl who loves the zoo, mac and cheese and running as fast as she can.","Seattle Children's North Clinic in Everett,Seattle Children's Everett,Pediatric Specialty Care,CDH,Congenital Diaphragmatic Hernia,Prenatal Care,Heart Center",29,"Nonprofits & Activism",Health,PT31S,31,2d,hd,false,,en,,,,,,417,1,,0,0
