_id,Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
16261,2020,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,0.0,14.0,0.0,As Expected,32.80016,-117.155
16262,2020,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,CABG,Isolated CABG Operative Mor,2.0,56.0,4.476694,As Expected,32.8,-117.16
16263,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,35.0,110.0,24.9,As Expected,32.77963,-117.009
16264,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Pancreatic Resection,0.0,17.0,0.0,As Expected,32.77963,-117.009
16265,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,GI Hemorrhage,10.0,385.0,2.1,As Expected,32.77963,-117.009
16266,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Pneumonia,47.0,820.0,7.3,As Expected,32.77963,-117.009
16267,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,PCI,15.0,364.0,5.1,As Expected,32.77963,-117.009
16268,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Hip Fracture,3.0,164.0,1.9,As Expected,32.77963,-117.009
16269,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Heart Failure,13.0,692.0,2.8,As Expected,32.77963,-117.009
16270,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Carotid Endarterectomy,0.0,33.0,0.0,As Expected,32.77963,-117.009
16271,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,14.0,38.0,32.0,As Expected,32.77963,-117.009
16272,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Ischemic,36.0,539.0,6.8,Worse,32.77963,-117.009
16273,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke,85.0,687.0,11.5,Worse,32.77963,-117.009
16274,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AMI,19.0,324.0,6.9,As Expected,32.77963,-117.009
16275,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.77963,-117.009
16276,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,0.0,13.0,0.0,As Expected,32.77963,-117.009
16277,2020,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,CABG,Isolated CABG Operative Mor,2.0,59.0,3.332307,As Expected,32.78,-117.01
16278,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Hip Fracture,11.0,448.0,2.8,As Expected,32.79287,-117.094
16279,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,5.0,24.0,46.5,As Expected,32.79287,-117.094
16280,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Pneumonia,28.0,609.0,5.1,As Expected,32.79287,-117.094
16281,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,1.0,16.0,8.5,As Expected,32.79287,-117.094
16282,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,PCI,,,,,32.79287,-117.094
16283,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Heart Failure,24.0,778.0,3.4,As Expected,32.79287,-117.094
16284,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,2.0,268.0,1.0,As Expected,32.79287,-117.094
16285,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,0.0,43.0,0.0,As Expected,32.79287,-117.094
16286,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,24.0,326.0,7.9,Worse,32.79287,-117.094
16287,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,14.0,105.0,17.6,As Expected,32.79287,-117.094
16288,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke,43.0,455.0,11.2,As Expected,32.79287,-117.094
16289,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AMI,9.0,104.0,8.6,As Expected,32.79287,-117.094
16290,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,0.0,4.0,0.0,As Expected,32.79287,-117.094
16291,2020,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0.0,37.0,0.0,As Expected,32.79287,-117.094
16292,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Pancreatic Resection,1.0,16.0,,As Expected,32.75128,-117.16
16293,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,GI Hemorrhage,15.0,516.0,2.2,As Expected,32.75128,-117.16
16294,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Pneumonia,51.0,843.0,6.1,As Expected,32.75128,-117.16
16295,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,PCI,1.0,218.0,0.5,Better,32.75128,-117.16
16296,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Hip Fracture,2.0,250.0,0.8,As Expected,32.75128,-117.16
16297,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Heart Failure,23.0,958.0,2.1,As Expected,32.75128,-117.16
16298,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Carotid Endarterectomy,0.0,24.0,0.0,As Expected,32.75128,-117.16
16299,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Subarachnoid,5.0,9.0,27.6,As Expected,32.75128,-117.16
16300,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Ischemic,10.0,413.0,2.5,Better,32.75128,-117.16
16301,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Hemorrhagic,32.0,135.0,21.9,As Expected,32.75128,-117.16
16302,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke,47.0,557.0,7.7,As Expected,32.75128,-117.16
16303,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,AMI,17.0,336.0,4.3,As Expected,32.75128,-117.16
16304,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,32.75128,-117.16
16305,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,8.0,0.0,As Expected,32.75128,-117.16
16306,2020,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,CABG,Isolated CABG Operative Mor,2.0,51.0,5.306616,As Expected,32.75,-117.16
16307,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Acute Stroke Subarachnoid,6.0,15.0,34.4,As Expected,33.12586,-117.076
16308,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Hip Fracture,5.0,244.0,2.1,As Expected,33.12586,-117.076
16309,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Pneumonia,43.0,656.0,8.5,Worse,33.12586,-117.076
16310,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Pancreatic Resection,,,,,33.12586,-117.076
16311,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,PCI,19.0,320.0,6.4,Worse,33.12586,-117.076
16312,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Heart Failure,28.0,613.0,4.6,Worse,33.12586,-117.076
16313,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,GI Hemorrhage,12.0,442.0,3.1,As Expected,33.12586,-117.076
16314,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Carotid Endarterectomy,0.0,70.0,0.0,As Expected,33.12586,-117.076
16315,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Acute Stroke Ischemic,43.0,404.0,10.4,Worse,33.12586,-117.076
16316,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Acute Stroke Hemorrhagic,32.0,124.0,27.4,Worse,33.12586,-117.076
16317,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,Acute Stroke,81.0,543.0,14.8,Worse,33.12586,-117.076
16318,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,AMI,28.0,408.0,6.7,As Expected,33.12586,-117.076
16319,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,33.12586,-117.076
16320,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,IMI,AAA Repair Endo Unrupture,0.0,13.0,0.0,As Expected,33.12586,-117.076
16321,2020,San Diego,Palomar Health Downtown Campus,106370755,Independent/Other,CABG,Isolated CABG Operative Mor,4.0,66.0,7.182851,As Expected,33.13,-117.08
16322,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,GI Hemorrhage,0.0,79.0,0.0,As Expected,32.68632,-117.083
16323,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Pancreatic Resection,,,,,32.68632,-117.083
16324,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Pneumonia,12.0,266.0,4.1,As Expected,32.68632,-117.083
16325,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,PCI,0.0,31.0,0.0,As Expected,32.68632,-117.083
16326,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Hip Fracture,0.0,17.0,0.0,As Expected,32.68632,-117.083
16327,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Heart Failure,2.0,201.0,1.2,As Expected,32.68632,-117.083
16328,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Carotid Endarterectomy,,,,,32.68632,-117.083
16329,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Acute Stroke Subarachnoid,,,,,32.68632,-117.083
16330,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Acute Stroke Ischemic,1.0,45.0,4.0,As Expected,32.68632,-117.083
16331,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Acute Stroke Hemorrhagic,3.0,14.0,25.6,As Expected,32.68632,-117.083
16332,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,Acute Stroke,4.0,59.0,9.7,As Expected,32.68632,-117.083
16333,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,AMI,1.0,41.0,3.0,As Expected,32.68632,-117.083
16334,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,AAA Repair Open Unrupture,,,,,32.68632,-117.083
16335,2020,San Diego,Paradise Valley Hospital,106370759,Prime Healthcare Services,IMI,AAA Repair Endo Unrupture,,,,,32.68632,-117.083
16336,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Acute Stroke Subarachnoid,19.0,57.0,34.1,Worse,32.88506,-117.222
16337,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Hip Fracture,5.0,215.0,2.5,As Expected,32.88506,-117.222
16338,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Pneumonia,25.0,360.0,7.6,As Expected,32.88506,-117.222
16339,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Pancreatic Resection,,,,,32.88506,-117.222
16340,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,PCI,23.0,847.0,2.7,Better,32.88506,-117.222
16341,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Heart Failure,27.0,709.0,2.8,As Expected,32.88506,-117.222
16342,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,GI Hemorrhage,4.0,306.0,1.3,As Expected,32.88506,-117.222
16343,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Carotid Endarterectomy,0.0,21.0,0.0,As Expected,32.88506,-117.222
16344,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Acute Stroke Ischemic,30.0,357.0,6.1,As Expected,32.88506,-117.222
16345,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Acute Stroke Hemorrhagic,25.0,112.0,21.0,As Expected,32.88506,-117.222
16346,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,Acute Stroke,74.0,526.0,10.6,Worse,32.88506,-117.222
16347,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,AMI,33.0,749.0,4.5,As Expected,32.88506,-117.222
16348,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,32.88506,-117.222
16349,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,7.0,0.0,As Expected,32.88506,-117.222
16350,2020,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Scripps Health,CABG,Isolated CABG Operative Mor,1.0,298.0,0.3590226,Better,32.89,-117.22
16351,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,GI Hemorrhage,8.0,185.0,3.6,As Expected,33.18394,-117.29
16352,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Pancreatic Resection,,,,,33.18394,-117.29
16353,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Pneumonia,29.0,455.0,6.0,As Expected,33.18394,-117.29
16354,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,PCI,4.0,165.0,2.1,As Expected,33.18394,-117.29
16355,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Hip Fracture,1.0,123.0,0.6,As Expected,33.18394,-117.29
16356,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Heart Failure,8.0,287.0,2.2,As Expected,33.18394,-117.29
16357,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Carotid Endarterectomy,0.0,46.0,0.0,As Expected,33.18394,-117.29
16358,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Acute Stroke Subarachnoid,6.0,6.0,51.1,As Expected,33.18394,-117.29
16359,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Acute Stroke Ischemic,13.0,222.0,5.9,As Expected,33.18394,-117.29
16360,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Acute Stroke Hemorrhagic,22.0,55.0,33.7,Worse,33.18394,-117.29
16361,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,Acute Stroke,41.0,283.0,13.4,Worse,33.18394,-117.29
16362,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,AMI,17.0,208.0,7.9,As Expected,33.18394,-117.29
16363,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,33.18394,-117.29
16364,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,IMI,AAA Repair Endo Unrupture,0.0,7.0,0.0,As Expected,33.18394,-117.29
16365,2020,San Diego,Tri-City Medical Center,106370780,Independent/Other,CABG,Isolated CABG Operative Mor,3.0,34.0,9.074919,As Expected,33.18,-117.29
16366,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Subarachnoid,5.0,50.0,11.5,Better,32.75387,-117.164
16367,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Hip Fracture,2.0,174.0,1.2,As Expected,32.75387,-117.164
16368,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Pneumonia,30.0,858.0,3.5,Better,32.75387,-117.164
16369,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Pancreatic Resection,2.0,81.0,2.9,As Expected,32.75387,-117.164
16370,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,PCI,9.0,319.0,3.0,As Expected,32.75387,-117.164
16371,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Heart Failure,18.0,991.0,1.9,As Expected,32.75387,-117.164
16372,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,GI Hemorrhage,10.0,503.0,1.5,Better,32.75387,-117.164
16373,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Carotid Endarterectomy,0.0,34.0,0.0,As Expected,32.75387,-117.164
16374,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Ischemic,10.0,355.0,2.1,Better,32.75387,-117.164
16375,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Hemorrhagic,16.0,113.0,14.3,As Expected,32.75387,-117.164
16376,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke,31.0,518.0,4.8,Better,32.75387,-117.164
16377,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AMI,13.0,320.0,3.9,As Expected,32.75387,-117.164
16378,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AAA Repair Open Unrupture,0.0,3.0,0.0,As Expected,32.75387,-117.164
16379,2020,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AAA Repair Endo Unrupture,1.0,36.0,1.6,As Expected,32.75387,-117.164
16380,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,14.0,52.0,25.3,As Expected,32.61909,-117.024
16381,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Pancreatic Resection,1.0,3.0,3.7,As Expected,32.61909,-117.024
16382,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,GI Hemorrhage,8.0,294.0,2.7,As Expected,32.61909,-117.024
16383,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Pneumonia,29.0,540.0,7.0,As Expected,32.61909,-117.024
16384,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,PCI,10.0,271.0,4.0,As Expected,32.61909,-117.024
16385,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Hip Fracture,1.0,87.0,1.1,As Expected,32.61909,-117.024
16386,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Heart Failure,7.0,601.0,1.6,As Expected,32.61909,-117.024
16387,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Carotid Endarterectomy,0.0,16.0,0.0,As Expected,32.61909,-117.024
16388,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,3.0,8.0,25.7,As Expected,32.61909,-117.024
16389,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Ischemic,8.0,244.0,5.4,As Expected,32.61909,-117.024
16390,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke,25.0,304.0,10.3,As Expected,32.61909,-117.024
16391,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AMI,22.0,265.0,8.1,As Expected,32.61909,-117.024
16392,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.61909,-117.024
16393,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,0.0,4.0,0.0,As Expected,32.61909,-117.024
16394,2020,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,CABG,Isolated CABG Operative Mor,2.0,56.0,3.305199,As Expected,32.62,-117.02
16395,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,32.99563,-117.057
16396,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Hip Fracture,3.0,65.0,4.7,As Expected,32.99563,-117.057
16397,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Pneumonia,11.0,216.0,5.8,As Expected,32.99563,-117.057
16398,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Pancreatic Resection,,,,,32.99563,-117.057
16399,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,PCI,,,,,32.99563,-117.057
16400,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Heart Failure,3.0,127.0,2.7,As Expected,32.99563,-117.057
16401,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,GI Hemorrhage,8.0,97.0,8.0,Worse,32.99563,-117.057
16402,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Carotid Endarterectomy,,,,,32.99563,-117.057
16403,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Ischemic,7.0,51.0,20.1,Worse,32.99563,-117.057
16404,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Hemorrhagic,1.0,4.0,74.1,As Expected,32.99563,-117.057
16405,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke,9.0,56.0,36.8,Worse,32.99563,-117.057
16406,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AMI,2.0,8.0,7.6,As Expected,32.99563,-117.057
16407,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,32.99563,-117.057
16408,2020,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,32.99563,-117.057
16409,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Pancreatic Resection,0.0,28.0,0.0,As Expected,32.89654,-117.241
16410,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Hemorrhagic,1.0,16.0,10.7,As Expected,32.89654,-117.241
16411,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,GI Hemorrhage,2.0,155.0,1.3,As Expected,32.89654,-117.241
16412,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Pneumonia,9.0,150.0,6.4,As Expected,32.89654,-117.241
16413,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,PCI,,,,,32.89654,-117.241
16414,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Hip Fracture,0.0,74.0,0.0,As Expected,32.89654,-117.241
16415,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Heart Failure,0.0,77.0,0.0,As Expected,32.89654,-117.241
16416,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Carotid Endarterectomy,0.0,20.0,0.0,As Expected,32.89654,-117.241
16417,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Subarachnoid,,,,,32.89654,-117.241
16418,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Ischemic,2.0,68.0,3.5,As Expected,32.89654,-117.241
16419,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke,4.0,86.0,7.1,As Expected,32.89654,-117.241
16420,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AMI,2.0,6.0,12.0,As Expected,32.89654,-117.241
16421,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,32.89654,-117.241
16422,2020,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,17.0,0.0,As Expected,32.89654,-117.241
16423,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Hip Fracture,1.0,195.0,0.5,As Expected,33.0363,-117.284
16424,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Subarachnoid,2.0,3.0,42.1,As Expected,33.0363,-117.284
16425,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Pneumonia,14.0,381.0,3.8,Better,33.0363,-117.284
16426,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Pancreatic Resection,,,,,33.0363,-117.284
16427,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,PCI,3.0,187.0,1.4,Better,33.0363,-117.284
16428,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Heart Failure,6.0,431.0,1.2,Better,33.0363,-117.284
16429,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,GI Hemorrhage,2.0,279.0,1.0,As Expected,33.0363,-117.284
16430,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Carotid Endarterectomy,0.0,25.0,0.0,As Expected,33.0363,-117.284
16431,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Ischemic,2.0,206.0,1.0,Better,33.0363,-117.284
16432,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Hemorrhagic,2.0,34.0,8.8,As Expected,33.0363,-117.284
16433,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke,6.0,243.0,3.5,Better,33.0363,-117.284
16434,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AMI,4.0,190.0,2.5,As Expected,33.0363,-117.284
16435,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,33.0363,-117.284
16436,2020,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,6.0,0.0,As Expected,33.0363,-117.284
16437,2020,San Diego,UC San Diego Health La Jolla – Jacobs Medical Center & Sulpizio Cardiovascular Center,106374141,University of California,CABG,Isolated CABG Operative Mor,2.0,125.0,2.03493,As Expected,32.88,-117.23
21054,2021,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Pneumonia,17.0,248.0,5.2,Better,32.77664,-117.057
