_id,Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
17022,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,11,50,36.4,Worse,37.33459,-121.995
17023,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Acute Stroke,20,247,11,As Expected,37.33459,-121.995
17024,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,AMI,34,649,6.1,As Expected,37.33459,-121.995
17025,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,"",37.33459,-121.995
17026,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0,14,0,As Expected,37.33459,-121.995
17027,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,CABG,Isolated CABG Operative Mor,7,367,2.661924,As Expected,37.33,-122
17028,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,"",37.33459,-121.995
17029,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pneumonia,24,390,5.5,As Expected,37.33459,-121.995
17030,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,PCI,11,435,2.5,As Expected,37.33459,-121.995
17031,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Hip Fracture,4,156,2.3,As Expected,37.33459,-121.995
17032,2020,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Heart Failure,26,707,3,As Expected,37.33459,-121.995
17033,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,CABG,Isolated CABG Operative Mor,1,46,2.593392,As Expected,36.99,-121.98
17034,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Acute Stroke Subarachnoid,3,3,51.5,Worse,36.98806,-121.984
17035,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Hip Fracture,2,136,1.8,As Expected,36.98806,-121.984
17036,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Pneumonia,9,275,4.3,As Expected,36.98806,-121.984
17037,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Pancreatic Resection,,,,"",36.98806,-121.984
17038,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,PCI,6,180,3.6,As Expected,36.98806,-121.984
17039,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Heart Failure,12,334,3.9,As Expected,36.98806,-121.984
17040,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,GI Hemorrhage,0,207,0,Better,36.98806,-121.984
17041,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Carotid Endarterectomy,0,26,0,As Expected,36.98806,-121.984
17042,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Acute Stroke Ischemic,11,178,7.3,As Expected,36.98806,-121.984
17043,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Acute Stroke Hemorrhagic,6,58,14.5,As Expected,36.98806,-121.984
17044,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,Acute Stroke,20,239,10.2,As Expected,36.98806,-121.984
17045,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,AMI,7,194,3.9,As Expected,36.98806,-121.984
17046,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,AAA Repair Open Unrupture,,,,"",36.98806,-121.984
17047,2020,Santa Cruz,Dominican Hospital,106440755,Dignity Health,IMI,AAA Repair Endo Unrupture,0,10,0,As Expected,36.98806,-121.984
17048,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,GI Hemorrhage,3,72,5.3,As Expected,36.92839,-121.791
17049,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Pancreatic Resection,,,,"",36.92839,-121.791
17050,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Pneumonia,10,161,9.1,As Expected,36.92839,-121.791
17051,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,PCI,,,,"",36.92839,-121.791
17052,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Hip Fracture,0,39,0,As Expected,36.92839,-121.791
17053,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Heart Failure,1,111,1.1,As Expected,36.92839,-121.791
17054,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Carotid Endarterectomy,,,,"",36.92839,-121.791
17055,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",36.92839,-121.791
17056,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Acute Stroke Ischemic,0,48,0,As Expected,36.92839,-121.791
17057,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Acute Stroke Hemorrhagic,2,4,27.1,As Expected,36.92839,-121.791
17058,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,Acute Stroke,3,53,6.9,As Expected,36.92839,-121.791
17059,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,AMI,1,3,35.8,As Expected,36.92839,-121.791
17060,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",36.92839,-121.791
17061,2020,Santa Cruz,Watsonville Community Hospital,106444013,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",36.92839,-121.791
17062,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",41.02423,-121.424
17063,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Hip Fracture,,,,"",41.02423,-121.424
17064,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Pneumonia,1,17,26.2,As Expected,41.02423,-121.424
17065,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Pancreatic Resection,,,,"",41.02423,-121.424
17066,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,PCI,,,,"",41.02423,-121.424
17067,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Heart Failure,0,5,0,As Expected,41.02423,-121.424
17068,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,GI Hemorrhage,,,,"",41.02423,-121.424
17069,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Carotid Endarterectomy,,,,"",41.02423,-121.424
17070,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Acute Stroke Ischemic,,,,"",41.02423,-121.424
17071,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",41.02423,-121.424
17072,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,Acute Stroke,,,,"",41.02423,-121.424
17073,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,AMI,,,,"",41.02423,-121.424
17074,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",41.02423,-121.424
17075,2020,Shasta,Mayers Memorial Hospital,106450936,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",41.02423,-121.424
17076,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,GI Hemorrhage,4,223,2.5,As Expected,40.58562,-122.387
17077,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,CABG,Isolated CABG Operative Mor,2,67,2.493183,As Expected,40.59,-122.39
17078,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Pneumonia,31,400,7.9,As Expected,40.58562,-122.387
17079,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,PCI,8,125,7.7,As Expected,40.58562,-122.387
17080,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Hip Fracture,0,75,0,As Expected,40.58562,-122.387
17081,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Heart Failure,11,451,2.7,As Expected,40.58562,-122.387
17082,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Carotid Endarterectomy,0,27,0,As Expected,40.58562,-122.387
17083,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Acute Stroke Subarachnoid,,,,"",40.58562,-122.387
17084,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Acute Stroke Ischemic,3,126,4.1,As Expected,40.58562,-122.387
17085,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Pancreatic Resection,,,,"",40.58562,-122.387
17086,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Acute Stroke Hemorrhagic,,,,"",40.58562,-122.387
17087,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,Acute Stroke,4,127,9.1,As Expected,40.58562,-122.387
17088,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,AMI,16,218,8.7,As Expected,40.58562,-122.387
17089,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,AAA Repair Open Unrupture,,,,"",40.58562,-122.387
17090,2020,Shasta,Shasta Regional Medical Center,106450940,Prime Healthcare Services,IMI,AAA Repair Endo Unrupture,,,,"",40.58562,-122.387
17091,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,CABG,Isolated CABG Operative Mor,4,66,3.813301,As Expected,40.57,-122.4
17092,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Pneumonia,47,465,10.1,Worse,40.57204,-122.397
17093,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Hip Fracture,7,179,3.6,As Expected,40.57204,-122.397
17094,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Pancreatic Resection,,,,"",40.57204,-122.397
17095,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,PCI,3,238,1.3,Better,40.57204,-122.397
17096,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Heart Failure,26,354,6,Worse,40.57204,-122.397
17097,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,GI Hemorrhage,9,264,3.9,As Expected,40.57204,-122.397
17098,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Carotid Endarterectomy,0,32,0,As Expected,40.57204,-122.397
17099,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Acute Stroke Subarachnoid,5,18,23.3,As Expected,40.57204,-122.397
17100,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Acute Stroke Ischemic,43,394,10.5,Worse,40.57204,-122.397
17101,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Acute Stroke Hemorrhagic,21,78,26.9,As Expected,40.57204,-122.397
17102,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,Acute Stroke,69,490,14.8,Worse,40.57204,-122.397
17103,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,AMI,15,304,4.7,As Expected,40.57204,-122.397
17104,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,AAA Repair Open Unrupture,,,,"",40.57204,-122.397
17105,2020,Shasta,Mercy Medical Center – Redding,106450949,Dignity Health,IMI,AAA Repair Endo Unrupture,0,12,0,As Expected,40.57204,-122.397
17106,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Pancreatic Resection,,,,"",41.31894,-122.323
17107,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Pneumonia,3,55,10.7,As Expected,41.31894,-122.323
17108,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,PCI,,,,"",41.31894,-122.323
17109,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Hip Fracture,0,17,0,As Expected,41.31894,-122.323
17110,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Heart Failure,2,23,11.4,As Expected,41.31894,-122.323
17111,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,GI Hemorrhage,0,13,0,As Expected,41.31894,-122.323
17112,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Carotid Endarterectomy,,,,"",41.31894,-122.323
17113,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,"",41.31894,-122.323
17114,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Acute Stroke Ischemic,1,13,7.6,As Expected,41.31894,-122.323
17115,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Acute Stroke Hemorrhagic,,,,"",41.31894,-122.323
17116,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,Acute Stroke,1,14,10.6,As Expected,41.31894,-122.323
17117,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,AMI,,,,"",41.31894,-122.323
17118,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,AAA Repair Open Unrupture,,,,"",41.31894,-122.323
17119,2020,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Dignity Health,IMI,AAA Repair Endo Unrupture,,,,"",41.31894,-122.323
17120,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",41.71949,-122.645
17121,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Hip Fracture,0,29,0,As Expected,41.71949,-122.645
17122,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Pneumonia,2,70,5.2,As Expected,41.71949,-122.645
17123,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Pancreatic Resection,,,,"",41.71949,-122.645
17124,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,PCI,,,,"",41.71949,-122.645
17125,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Heart Failure,2,46,6.8,As Expected,41.71949,-122.645
17126,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,GI Hemorrhage,1,23,6.1,As Expected,41.71949,-122.645
17127,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Carotid Endarterectomy,,,,"",41.71949,-122.645
17128,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Acute Stroke Ischemic,0,31,0,As Expected,41.71949,-122.645
17129,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",41.71949,-122.645
17130,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,Acute Stroke,0,33,0,As Expected,41.71949,-122.645
17131,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,AMI,1,7,14.3,As Expected,41.71949,-122.645
17132,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",41.71949,-122.645
17133,2020,Siskiyou,Fairchild Medical Center,106474007,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",41.71949,-122.645
17134,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Emergency CABG,0,70,,As Expected,38.12839,-122.24761
17135,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,"",38.12839,-122.247
17136,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Stroke,0,70,0,As Expected,38.12839,-122.24761
17137,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Mortality,1,70,2.44,As Expected,38.12839,-122.24761
17138,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,6,165,3.2,As Expected,38.12839,-122.247
17139,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Pneumonia,10,235,5,As Expected,38.12839,-122.247
17140,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,PCI,3,181,2.1,As Expected,38.12839,-122.247
17141,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Hip Fracture,2,103,1.8,As Expected,38.12839,-122.247
17142,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Heart Failure,19,351,4.6,As Expected,38.12839,-122.247
17143,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,0,11,0,As Expected,38.12839,-122.247
17144,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,1,4,56.9,As Expected,38.12839,-122.247
17145,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,11,126,9.3,Worse,38.12839,-122.247
17146,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,10,36,56.7,Worse,38.12839,-122.247
17147,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,Acute Stroke,22,166,19.7,Worse,38.12839,-122.247
17148,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,AMI,8,257,3.7,As Expected,38.12839,-122.247
17149,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,"",38.12839,-122.247
17150,2020,Solano,Kaiser Foundation Hospital & Rehab Center – Vallejo,106480989,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0,13,0,As Expected,38.12839,-122.247
17151,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Hip Fracture,1,27,5.6,As Expected,38.13109,-122.238
17152,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Pneumonia,3,152,2.7,As Expected,38.13109,-122.238
17153,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Pancreatic Resection,,,,"",38.13109,-122.238
17154,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,PCI,,,,"",38.13109,-122.238
17155,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Heart Failure,6,193,5,As Expected,38.13109,-122.238
17156,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,GI Hemorrhage,3,109,3.6,As Expected,38.13109,-122.238
17157,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Carotid Endarterectomy,,,,"",38.13109,-122.238
17158,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Acute Stroke Subarachnoid,,,,"",38.13109,-122.238
17159,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Acute Stroke Ischemic,0,77,0,As Expected,38.13109,-122.238
17160,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Acute Stroke Hemorrhagic,0,6,0,As Expected,38.13109,-122.238
17161,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,Acute Stroke,0,83,0,As Expected,38.13109,-122.238
17162,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,AMI,3,15,15.8,As Expected,38.13109,-122.238
17163,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,AAA Repair Open Unrupture,,,,"",38.13109,-122.238
17164,2020,Solano,Sutter Solano Medical Center,106481094,Sutter Health,IMI,AAA Repair Endo Unrupture,,,,"",38.13109,-122.238
17165,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Pancreatic Resection,,,,"",38.26097,-122.05
17166,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,CABG,Isolated CABG Operative Mor,4,76,6.676118,As Expected,38.26,-122.05
17167,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,GI Hemorrhage,12,214,5.7,Worse,38.26097,-122.05
17168,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Pneumonia,36,556,7.2,As Expected,38.26097,-122.05
17169,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,PCI,15,185,8,Worse,38.26097,-122.05
17170,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Hip Fracture,2,93,1.7,As Expected,38.26097,-122.05
17171,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Heart Failure,14,398,3.9,As Expected,38.26097,-122.05
17172,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Carotid Endarterectomy,0,10,0,As Expected,38.26097,-122.05
17173,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Acute Stroke Subarachnoid,0,3,0,As Expected,38.26097,-122.05
17174,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Acute Stroke Ischemic,10,203,5.1,As Expected,38.26097,-122.05
17175,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Acute Stroke Hemorrhagic,14,42,28.8,As Expected,38.26097,-122.05
17176,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,Acute Stroke,24,248,10.4,As Expected,38.26097,-122.05
17177,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,AMI,19,252,7.5,As Expected,38.26097,-122.05
17178,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",38.26097,-122.05
17179,2020,Solano,NorthBay Medical Center,106481157,Independent/Other,IMI,AAA Repair Endo Unrupture,0,8,0,As Expected,38.26097,-122.05
17180,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,,,,"",38.38949,-121.937
17181,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Hip Fracture,2,86,2.2,As Expected,38.38949,-121.937
17182,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Pneumonia,13,209,8.4,As Expected,38.38949,-121.937
17183,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,"",38.38949,-121.937
17184,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,PCI,,,,"",38.38949,-121.937
17185,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Heart Failure,19,255,7,Worse,38.38949,-121.937
17186,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,4,116,2.4,As Expected,38.38949,-121.937
17187,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,,,,"",38.38949,-121.937
17188,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,6,92,7,As Expected,38.38949,-121.937
17189,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,9,51,24.5,As Expected,38.38949,-121.937
17190,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,Acute Stroke,15,143,11.2,As Expected,38.38949,-121.937
17191,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,AMI,3,40,5.2,As Expected,38.38949,-121.937
17192,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,"",38.38949,-121.937
17193,2020,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,,,,"",38.38949,-121.937
17194,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Pancreatic Resection,,,,"",38.62764,-122.863
17195,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,GI Hemorrhage,0,3,0,As Expected,38.62764,-122.863
17196,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Pneumonia,4,51,11.8,As Expected,38.62764,-122.863
17197,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,PCI,,,,"",38.62764,-122.863
17198,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Hip Fracture,0,10,0,As Expected,38.62764,-122.863
17199,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Heart Failure,0,20,0,As Expected,38.62764,-122.863
17200,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Carotid Endarterectomy,,,,"",38.62764,-122.863
17201,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",38.62764,-122.863
17202,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Acute Stroke Ischemic,2,14,39.6,Worse,38.62764,-122.863
17203,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",38.62764,-122.863
17204,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,Acute Stroke,2,15,53.1,As Expected,38.62764,-122.863
17205,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,AMI,,,,"",38.62764,-122.863
17206,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",38.62764,-122.863
17207,2020,Sonoma,Healdsburg Hospital,106490964,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",38.62764,-122.863
17208,2020,Sonoma,Petaluma Valley Hospital,106491001,Providence St. Joseph Health,IMI,Hip Fracture,1,36,2.7,As Expected,38.25323,-122.633
17209,2020,Sonoma,Petaluma Valley Hospital,106491001,Providence St. Joseph Health,IMI,Pneumonia,7,93,9.4,As Expected,38.25323,-122.633
17210,2020,Sonoma,Petaluma Valley Hospital,106491001,Providence St. Joseph Health,IMI,Pancreatic Resection,,,,"",38.25323,-122.633
